1.000000000000000000e+00,9.917242527008056641e-01
9.999896287918090820e-01,9.997442960739135742e-01
9.999829530715942383e-01,1.000000000000000000e+00
-1.000000000000000000e+00,-9.085559248924255371e-01
9.988197088241577148e-01,1.000000000000000000e+00
9.999942183494567871e-01,7.016403675079345703e-01
-9.999885559082031250e-01,9.999904036521911621e-01
-9.977533221244812012e-01,9.990232586860656738e-01
9.612400531768798828e-01,9.999635219573974609e-01
-9.999990463256835938e-01,9.987875819206237793e-01
-1.000000000000000000e+00,2.711595892906188965e-01
-1.000000000000000000e+00,-9.765912890434265137e-01
-9.889481067657470703e-01,9.459755420684814453e-01
9.997004270553588867e-01,1.000000000000000000e+00
-9.995912313461303711e-01,-9.954491257667541504e-01
3.852009475231170654e-01,9.033599495887756348e-01
9.999362826347351074e-01,-9.987697005271911621e-01
-1.000000000000000000e+00,9.999973773956298828e-01
1.000000000000000000e+00,-9.950016736984252930e-01
-7.564954161643981934e-01,-8.914235830307006836e-01
6.187353730201721191e-01,9.999994635581970215e-01
-9.989486336708068848e-01,1.000000000000000000e+00
-9.039613008499145508e-01,-9.999983310699462891e-01
9.998304247856140137e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.536036252975463867e-01,-9.991039633750915527e-01
5.727201104164123535e-01,9.995612502098083496e-01
-9.535940289497375488e-01,9.997084736824035645e-01
9.617106318473815918e-01,9.999995827674865723e-01
1.000000000000000000e+00,-9.999666810035705566e-01
6.001529097557067871e-01,1.000000000000000000e+00
9.984217286109924316e-01,-1.000000000000000000e+00
9.268952012062072754e-01,1.000000000000000000e+00
9.999548792839050293e-01,9.115635156631469727e-01
-9.837948679924011230e-01,-9.999975562095642090e-01
1.409454792737960815e-01,1.000000000000000000e+00
-9.911249876022338867e-01,7.150965929031372070e-01
-9.970206022262573242e-01,9.926890134811401367e-01
-1.000000000000000000e+00,-9.999948143959045410e-01
-9.173722267150878906e-01,-4.188314676284790039e-01
-9.083069562911987305e-01,-1.000000000000000000e+00
8.082519173622131348e-01,-9.957653880119323730e-01
8.442032933235168457e-01,8.986297845840454102e-01
1.000000000000000000e+00,-9.999010562896728516e-01
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.684144616127014160e-01
1.000000000000000000e+00,3.304258882999420166e-01
9.999989271163940430e-01,-9.393295049667358398e-01
1.000000000000000000e+00,7.227777838706970215e-01
-9.990230798721313477e-01,9.999982118606567383e-01
9.999842047691345215e-01,-1.000000000000000000e+00
-9.999969005584716797e-01,-9.355239868164062500e-01
-1.000000000000000000e+00,9.321788549423217773e-01
1.000000000000000000e+00,-8.991938233375549316e-01
-1.000000000000000000e+00,-8.964033722877502441e-01
-3.710958957672119141e-01,9.921433925628662109e-01
1.000000000000000000e+00,-9.978196620941162109e-01
3.255752921104431152e-01,9.992329478263854980e-01
9.576613306999206543e-01,-1.000000000000000000e+00
-9.999963045120239258e-01,-3.487597703933715820e-01
1.000000000000000000e+00,-1.000000000000000000e+00
-9.999995231628417969e-01,1.000000000000000000e+00
9.999878406524658203e-01,-1.000000000000000000e+00
9.999885559082031250e-01,-9.900281429290771484e-01
8.940829038619995117e-01,9.995903372764587402e-01
9.998738169670104980e-01,4.944638609886169434e-01
9.999014139175415039e-01,9.999247193336486816e-01
9.999564290046691895e-01,-9.985209703445434570e-01
-9.993436932563781738e-01,1.000000000000000000e+00
9.782518148422241211e-01,1.000000000000000000e+00
9.998506307601928711e-01,1.000000000000000000e+00
-1.000000000000000000e+00,-9.994308948516845703e-01
9.999333620071411133e-01,-2.447637617588043213e-01
4.632343947887420654e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,4.350620806217193604e-01
3.289841115474700928e-01,9.999987483024597168e-01
5.499319434165954590e-01,-7.550683021545410156e-01
9.995598196983337402e-01,-9.996553659439086914e-01
-8.559972047805786133e-01,-9.999997019767761230e-01
1.000000000000000000e+00,-9.917198419570922852e-01
9.850706458091735840e-01,9.999660253524780273e-01
-9.938475489616394043e-01,9.990175366401672363e-01
-9.834700822830200195e-01,9.935106039047241211e-01
6.521313190460205078e-01,9.999570250511169434e-01
9.999679923057556152e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.999747276306152344e-01
9.999386072158813477e-01,-8.220720291137695312e-01
1.000000000000000000e+00,-9.999886751174926758e-01
-9.999862313270568848e-01,-9.105359911918640137e-01
-9.998192787170410156e-01,-1.000000000000000000e+00
8.602179288864135742e-01,-1.000000000000000000e+00
-8.646311163902282715e-01,8.769140839576721191e-01
9.999989867210388184e-01,-9.877523779869079590e-01
1.000000000000000000e+00,9.936820864677429199e-01
-9.999728798866271973e-01,-1.000000000000000000e+00
9.986901879310607910e-01,-9.999720454216003418e-01
9.637892842292785645e-01,-1.000000000000000000e+00
-1.194783449172973633e-01,4.097205698490142822e-01
-8.580365031957626343e-02,-1.000000000000000000e+00
5.492923259735107422e-01,9.998463988304138184e-01
3.947317004203796387e-01,-9.941159486770629883e-01
-2.937486171722412109e-01,9.999769330024719238e-01
-9.974491596221923828e-01,-9.966900348663330078e-01
9.999889731407165527e-01,1.000000000000000000e+00
-9.315227270126342773e-01,-1.000000000000000000e+00
9.996687173843383789e-01,1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00
-9.721385240554809570e-01,7.609641551971435547e-01
9.684785604476928711e-01,-1.000000000000000000e+00
-9.998493790626525879e-01,-9.061327576637268066e-02
1.000000000000000000e+00,9.999146461486816406e-01
-9.999287724494934082e-01,1.000000000000000000e+00
-8.525096774101257324e-01,-9.299011826515197754e-01
-1.000000000000000000e+00,-9.933916926383972168e-01
-9.999125003814697266e-01,-9.991733431816101074e-01
-9.866234064102172852e-01,-9.871117472648620605e-01
-3.016661703586578369e-01,-5.120903849601745605e-01
-9.971022605895996094e-01,-2.799672186374664307e-01
-9.999498724937438965e-01,-9.999947547912597656e-01
-1.000000000000000000e+00,9.991143345832824707e-01
9.999977946281433105e-01,1.000000000000000000e+00
9.957077503204345703e-01,9.999914765357971191e-01
-9.999950528144836426e-01,-1.000000000000000000e+00
-9.987841844558715820e-01,1.000000000000000000e+00
-5.194681286811828613e-01,1.000000000000000000e+00
-7.179297208786010742e-01,-9.997992515563964844e-01
1.000000000000000000e+00,9.991607069969177246e-01
1.000000000000000000e+00,9.951936602592468262e-01
7.432159185409545898e-01,9.999979138374328613e-01
8.273310661315917969e-01,1.000000000000000000e+00
8.851631283760070801e-01,9.996066689491271973e-01
1.000000000000000000e+00,-6.846473813056945801e-01
9.999782443046569824e-01,9.996785521507263184e-01
-9.999504089355468750e-01,-9.999972581863403320e-01
-5.700485706329345703e-01,9.999690055847167969e-01
1.000000000000000000e+00,-9.998748302459716797e-01
-6.470284461975097656e-01,-9.995734095573425293e-01
-1.000000000000000000e+00,-9.949122071266174316e-01
1.000000000000000000e+00,9.982150197029113770e-01
9.686227440834045410e-01,9.855294823646545410e-01
9.999991655349731445e-01,-1.000000000000000000e+00
8.726775050163269043e-01,-1.000000000000000000e+00
-9.927687048912048340e-01,-9.999775886535644531e-01
9.999966621398925781e-01,1.000000000000000000e+00
9.999790191650390625e-01,-1.000000000000000000e+00
9.996352195739746094e-01,9.662438035011291504e-01
9.997113943099975586e-01,-1.000000000000000000e+00
9.988911151885986328e-01,9.999473094940185547e-01
-1.000000000000000000e+00,-9.712809324264526367e-01
9.726855158805847168e-01,-9.998893737792968750e-01
1.000000000000000000e+00,-6.588141918182373047e-01
-1.000000000000000000e+00,-9.999955296516418457e-01
9.171433448791503906e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.876444339752197266e-01,-9.999815225601196289e-01
9.985179901123046875e-01,9.963306784629821777e-01
9.997683763504028320e-01,-1.000000000000000000e+00
-9.999991655349731445e-01,-9.999949336051940918e-01
-9.941422939300537109e-01,9.845829606056213379e-01
-4.482085108757019043e-01,1.000000000000000000e+00
9.999524950981140137e-01,9.985650181770324707e-01
-1.000000000000000000e+00,9.990178942680358887e-01
9.980842471122741699e-01,9.987411499023437500e-01
7.281063795089721680e-01,-9.999002814292907715e-01
1.000000000000000000e+00,9.999866485595703125e-01
-8.983615636825561523e-01,-1.000000000000000000e+00
-9.888331890106201172e-01,-1.000000000000000000e+00
-9.999860525131225586e-01,1.000000000000000000e+00
-9.312692284584045410e-01,9.999971389770507812e-01
9.991946816444396973e-01,-1.000000000000000000e+00
-3.761884570121765137e-02,-1.000000000000000000e+00
9.997373819351196289e-01,4.671896696090698242e-01
-1.000000000000000000e+00,-9.999036192893981934e-01
1.000000000000000000e+00,-9.613060355186462402e-01
-1.000000000000000000e+00,1.000000000000000000e+00
-9.137973785400390625e-01,9.999996423721313477e-01
1.000000000000000000e+00,-1.000000000000000000e+00
9.981160759925842285e-01,-9.999932050704956055e-01
-9.998453855514526367e-01,9.957485198974609375e-01
8.254890143871307373e-02,1.000000000000000000e+00
-9.995312690734863281e-01,-9.999985098838806152e-01
9.999653100967407227e-01,7.437034845352172852e-01
6.863614916801452637e-02,2.006746381521224976e-01
-8.307509422302246094e-01,-9.990131855010986328e-01
1.000000000000000000e+00,-9.330139756202697754e-01
1.000000000000000000e+00,9.948939681053161621e-01
1.000000000000000000e+00,1.000000000000000000e+00
-5.852069258689880371e-01,1.000000000000000000e+00
4.802534580230712891e-01,1.000000000000000000e+00
9.999995231628417969e-01,9.999570250511169434e-01
8.993642330169677734e-01,-6.892675757408142090e-01
9.999938607215881348e-01,-1.000000000000000000e+00
9.436203837394714355e-01,-8.705290555953979492e-01
9.885538816452026367e-01,-2.528891861438751221e-01
9.999817013740539551e-01,-9.999924898147583008e-01
9.999017119407653809e-01,9.999997019767761230e-01
8.273262977600097656e-01,1.000000000000000000e+00
9.827907085418701172e-01,1.000000000000000000e+00
-9.445632100105285645e-01,6.589687466621398926e-01
9.683671593666076660e-01,-9.994486570358276367e-01
9.999783039093017578e-01,1.000000000000000000e+00
-9.988684058189392090e-01,-8.476064354181289673e-02
-9.985160827636718750e-01,9.999951720237731934e-01
9.478194117546081543e-01,1.000000000000000000e+00
9.999423623085021973e-01,9.999933242797851562e-01
8.431891798973083496e-01,9.999914169311523438e-01
1.000000000000000000e+00,-9.999895691871643066e-01
9.798045158386230469e-01,1.000000000000000000e+00
-7.330774068832397461e-01,-9.998892545700073242e-01
-8.244296908378601074e-01,9.997842907905578613e-01
-1.000000000000000000e+00,9.793093800544738770e-01
-1.000000000000000000e+00,-2.990675568580627441e-01
9.979056119918823242e-01,9.995142221450805664e-01
-9.991753697395324707e-01,-8.077515959739685059e-01
-3.810329139232635498e-01,-9.973887801170349121e-01
1.000000000000000000e+00,1.000000000000000000e+00
-9.999904632568359375e-01,-7.860019803047180176e-01
-9.936072230339050293e-01,9.952013492584228516e-01
9.831819534301757812e-01,9.825255870819091797e-01
-1.278859376907348633e-01,-9.994373321533203125e-01
9.999973177909851074e-01,9.999978542327880859e-01
-9.911140799522399902e-01,1.000000000000000000e+00
7.190106064081192017e-02,-9.998205304145812988e-01
9.421784281730651855e-01,9.911876320838928223e-01
9.999840259552001953e-01,9.993253350257873535e-01
-1.000000000000000000e+00,-9.999881386756896973e-01
4.028086960315704346e-01,9.999822378158569336e-01
